League ID,Season,VAR,Rank,Matches Played,Wins,Draws,Losses,Goals For,Goals Against,Goal Difference,Points,Points per Match,PPM Share,Points Share,MUD Share,Gini,HHI,Entropy,HICB,R Entropy,HRCB,Entropy Ratio,Gini Ratio,PPM HRCB,PPM Entropy Ratio,PPM Gini Ratio
F1,1314,0.0,10.5,38.0,13.6,10.8,13.6,46.55,46.55,0.0,51.6,1.3578947368421053,0.049999999999999954,0.049999999999999954,0.049999999999999954,0.1645348837209302,0.0546372663902409,4.256344809125107,109.27453278048196,0.9848254565271832,0.2517373183273676,0.20593119473753202,0.4700996677740868,0.2517373183273687,0.20593119473753202,0.4700996677740868
F1,1415,0.0,10.5,38.0,14.6,8.8,14.6,47.35,47.35,0.0,52.6,1.3842105263157893,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.1542775665399239,0.0537921612282959,4.267602603863004,107.58432245659182,0.9874302649577574,0.2058601809646353,0.1705817746293474,0.4407930472569256,0.2058601809646346,0.1705817746293474,0.4407930472569257
F1,1516,0.0,10.5,38.0,13.6,10.8,13.6,48.0,48.0,0.0,51.6,1.3578947368421053,0.049999999999999954,0.049999999999999954,0.049999999999999954,0.1451550387596899,0.05407765458806559,4.263197544339336,108.15530917613123,0.9864110301563087,0.22135839192356294,0.1844136398684167,0.41472868217054265,0.22135839192356216,0.1844136398684167,0.41472868217054265
F1,1617,0.0,10.5,38.0,14.3,9.4,14.3,49.55,49.55,0.0,52.3,1.3763157894736842,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.1730401529636711,0.05533782523973689,4.251099066175764,110.6756504794738,0.9836117058968687,0.2897676558714324,0.2224028017985184,0.4944004370390604,0.289767655871432,0.2224028017985184,0.4944004370390604
F1,1718,0.0,10.5,38.0,14.2,9.6,14.2,51.65,51.65,0.0,52.2,1.3736842105263158,0.04999999999999994,0.04999999999999994,0.049999999999999954,0.178544061302682,0.055399583094787194,4.247714665062606,110.79916618957445,0.9828286292146906,0.2931202251455925,0.23302980464845252,0.5101258894362345,0.2931202251455913,0.2330298046484553,0.5101258894362344
F1,1819,1.0,10.5,38.0,13.5,11.0,13.5,48.6,48.6,0.0,51.5,1.355263157894737,0.04999999999999996,0.049999999999999954,0.049999999999999954,0.1699029126213592,0.0546535960033933,4.256682492378983,109.30719200678668,0.9849035890750792,0.2526237830413531,0.204870870981175,0.48543689320388345,0.2526237830413546,0.204870870981175,0.4854368932038834
F1,1920,1.0,10.5,27.9,10.45,7.0,10.45,35.2,35.2,0.0,38.35,1.376653439153439,0.04999999999999995,0.04999999999999995,0.04999999999999995,0.1596479791395045,0.0545055236456911,4.255357121630813,109.01104729138228,0.9845969271595936,0.2466424116404105,0.2102631852639695,0.4582155510738664,0.2584978740014459,0.21800752925779904,0.4646794224348548
F1,2021,1.0,10.5,38.0,14.25,9.5,14.25,52.45,52.45,0.0,52.25,1.375,0.04999999999999996,0.04999999999999997,0.049999999999999954,0.1684688995215311,0.0547890387124836,4.253574800859494,109.57807742496736,0.9841845369642479,0.2599763872491141,0.2146290070679234,0.4813397129186606,0.2599763872491141,0.2146290070679262,0.4813397129186604
F1,2122,1.0,10.5,38.0,13.9,10.2,13.9,53.35,53.35,0.0,51.9,1.3657894736842107,0.04999999999999996,0.04999999999999994,0.049999999999999954,0.1692678227360308,0.0544640835161734,4.257603619287676,108.92816703234692,0.985116717773306,0.24233596230655968,0.20197853701822682,0.483622350674374,0.2423359623065612,0.20197853701822682,0.483622350674374
F1,2223,1.0,10.5,38.0,14.4,9.2,14.4,53.35,53.35,0.0,52.4,1.3789473684210527,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.2004770992366412,0.05617752461977741,4.227104832498458,112.3550492395548,0.9780599629824763,0.3353513365022019,0.2977445775352669,0.5727917121046894,0.3353513365022015,0.2977445775352698,0.5727917121046892
F2,1314,0.0,10.5,38.0,12.85,12.3,12.85,46.95,46.95,0.0,50.85,1.3381578947368422,0.049999999999999954,0.049999999999999954,0.049999999999999954,0.1236479842674533,0.05248726419791751,4.284659721397877,104.97452839583516,0.9913769103346324,0.1350229136012405,0.11702250946126372,0.3532799550498666,0.1350229136012402,0.1170225094612665,0.3532799550498666
F2,1415,0.0,10.5,38.0,12.75,12.5,12.75,42.75,42.75,0.0,50.75,1.3355263157894737,0.049999999999999954,0.04999999999999995,0.049999999999999954,0.12349753694581281,0.052449707588148195,4.286496568648629,104.89941517629646,0.9918019167693588,0.132984126213761,0.11125481812800268,0.3528501055594653,0.132984126213761,0.1112548181279999,0.3528501055594653
F2,1516,0.0,10.5,38.0,12.9,12.2,12.9,43.75,43.75,0.0,50.9,1.3394736842105264,0.049999999999999926,0.04999999999999995,0.049999999999999954,0.1320235756385068,0.05272868330753701,4.282659768611316,105.45736661507404,0.990914164832474,0.1481285224091529,0.12330235137476922,0.3772102161100196,0.1481285224091518,0.12330235137476922,0.3772102161100196
F2,1617,0.0,10.5,38.0,13.25,11.5,13.25,47.15,47.15,0.0,51.25,1.3486842105263157,0.049999999999999975,0.04999999999999996,0.049999999999999954,0.11741463414634139,0.0522022605591909,4.289795122684939,104.4045211183819,0.9925651303082912,0.11955128749893759,0.10089737467715018,0.3354703832752613,0.1195512874989387,0.1008973746771474,0.3354703832752614
F2,1718,0.0,10.5,38.0,14.65,8.7,14.65,51.75,51.75,0.0,52.65,1.3855263157894737,0.049999999999999975,0.049999999999999954,0.049999999999999954,0.1649097815764482,0.05431323158451991,4.258798446340533,108.62646316903992,0.985393174721831,0.2341468574453694,0.1982267859487306,0.471170804504138,0.23414685744537017,0.1982267859487251,0.47117080450413795
F2,1819,0.0,10.5,38.0,13.5,11.0,13.5,41.7,41.7,0.0,51.5,1.3552631578947367,0.04999999999999996,0.04999999999999996,0.049999999999999954,0.143883495145631,0.053367895183334804,4.274822745053431,106.73579036666976,0.9891008483251597,0.1828285956667514,0.1479105668019723,0.41109570041608895,0.1828285956667517,0.1479105668019723,0.411095700416089
F2,1920,0.0,10.5,28.0,9.8,8.4,9.8,31.05,31.05,0.0,37.8,1.35,0.04999999999999994,0.04999999999999994,0.049999999999999954,0.1445767195767195,0.053368466728255,4.272911728310019,106.73693345651013,0.9886586806857502,0.1828596223909899,0.1539111499773993,0.41307634164777,0.1828596223909899,0.1539111499773993,0.41307634164777
F2,2021,0.0,10.5,38.0,12.65,12.7,12.65,45.5,45.5,0.0,50.65,1.3328947368421054,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.139634748272458,0.0533450143202532,4.273526633215576,106.69002864050655,0.9888009562840615,0.1815864916708926,0.1519803515982145,0.3989564236355944,0.1815864916708948,0.1519803515982117,0.3989564236355943
F2,2122,0.0,10.5,38.0,13.7,10.6,13.7,43.4,43.4,0.0,51.7,1.3605263157894738,0.04999999999999997,0.04999999999999997,0.049999999999999954,0.1479690522243713,0.0537059138236141,4.269248805098913,107.41182764722828,0.9878111600582231,0.2011781789961963,0.1654127108450468,0.4227687206410612,0.2011781789961963,0.1654127108450468,0.4227687206410611
F2,2223,0.0,10.5,38.0,13.85,10.3,13.85,45.8,45.8,0.0,51.85,1.3644736842105263,0.049999999999999975,0.04999999999999995,0.049999999999999954,0.11808100289296039,0.05230111710491929,4.288705205037823,104.60223420983864,0.9923129471106101,0.12491778569562,0.1043197107285937,0.3373742939798869,0.1249177856956234,0.1043197107285854,0.337374293979887
G1,1314,0.0,9.444444444444445,34.0,13.166666666666666,7.666666666666667,13.166666666666666,43.111111111111114,43.111111111111114,0.0,47.166666666666664,1.3872549019607845,0.05555555555555549,0.05555555555555551,0.05555555555555555,0.1635257165292501,0.061249915025090106,4.100381999745336,110.24984704516224,0.9833227212304964,0.2751274733175122,0.2151041069644846,0.4647572996094476,0.2751274733175109,0.2151041069644846,0.4647572996094475
G1,1415,0.0,8.5,34.0,14.0,8.8125,11.1875,45.375,37.6875,7.6875,50.8125,1.494485294117647,0.06249999999999994,0.062499999999999944,0.06249999999999997,0.1201568265682656,0.0656868930312919,3.964683288203081,105.09902885006709,0.9911708220507702,0.1349742930900108,0.1072020844371775,0.339266333839809,0.1349742930900097,0.1072020844371843,0.339266333839809
G1,1516,0.0,8.5,30.0,11.0,8.0,11.0,33.9375,33.9375,0.0,41.0,1.3666666666666667,0.06249999999999995,0.06249999999999996,0.06249999999999997,0.2046493902439024,0.0720134964306959,3.893821129461905,115.22159428911358,0.9734552823654764,0.4029245547118301,0.3223005672306663,0.5778335724533717,0.402924554711829,0.3223005672306677,0.5778335724533717
G1,1617,0.0,8.5,30.0,10.875,8.25,10.875,34.75,34.75,0.0,40.875,1.3625,0.062499999999999944,0.06249999999999995,0.06249999999999997,0.1903669724770642,0.0696396674428826,3.9193529221651615,111.42346790861228,0.9798382305412906,0.3023859152279722,0.2448001075914462,0.5375067458175931,0.3023859152279698,0.2448001075914462,0.5375067458175932
G1,1718,0.0,8.5,30.0,10.5,9.0,10.5,33.125,33.125,0.0,40.5,1.35,0.06249999999999997,0.06249999999999994,0.06249999999999997,0.2156635802469135,0.0719164380429812,3.88677665059272,115.06630086877,0.97169416264818,0.398813846526265,0.3436837249519406,0.6089324618736385,0.3988138465262661,0.3436837249519393,0.6089324618736384
G1,1819,0.0,8.5,30.0,11.5625,6.875,11.5625,34.3125,34.3125,0.0,41.5625,1.3854166666666667,0.06249999999999997,0.062499999999999965,0.06249999999999997,0.2375,0.0744756628413138,3.862818954968629,119.16106054610208,0.9657047387421572,0.5072045438674078,0.4164060928774282,0.6705882352941175,0.5072045438674083,0.4164060928774255,0.6705882352941177
G1,1920,0.0,7.5,26.0,9.571428571428571,6.857142857142857,9.571428571428571,31.714285714285715,31.714285714285715,0.0,35.57142857142857,1.3681318681318682,0.07142857142857138,0.07142857142857138,0.07142857142857137,0.210556511761331,0.0824422186738923,3.70132738592406,115.4191061434493,0.9721519169333854,0.4008967597296817,0.31414652645602664,0.5895582329317269,0.4008967597296807,0.31414652645602786,0.5895582329317269
G1,2021,1.0,7.5,26.0,9.571428571428571,6.857142857142857,9.571428571428571,29.357142857142858,29.357142857142858,0.0,35.57142857142857,1.3681318681318682,0.07142857142857138,0.07142857142857138,0.07142857142857137,0.2243258749282845,0.0828857599070982,3.693085582279408,116.0400638699376,0.9699872110382496,0.4170416606183771,0.3385659752248742,0.6281124497991968,0.4170416606183771,0.3385659752248742,0.6281124497991968
G1,2122,1.0,7.5,26.0,10.071428571428571,5.857142857142857,10.071428571428571,31.357142857142858,31.357142857142858,0.0,36.07142857142857,1.3873626373626373,0.07142857142857138,0.07142857142857138,0.07142857142857137,0.2103253182461103,0.0813841780217625,3.7038930255268094,113.93784923046756,0.9728257809821207,0.3623840799921568,0.306544852412347,0.5889108910891091,0.3623840799921568,0.306544852412347,0.5889108910891091
G1,2223,1.0,7.5,26.0,9.214285714285714,7.571428571428571,9.214285714285714,29.571428571428573,29.571428571428573,0.0,35.214285714285715,1.3543956043956042,0.0714285714285714,0.07142857142857138,0.07142857142857137,0.2473196175021733,0.0855341926936543,3.667594799180994,119.7478697711161,0.9632920687097174,0.5134446140490183,0.4140920249571294,0.6924949290060852,0.5134446140490203,0.4140920249571267,0.6924949290060851
I1,1314,0.0,10.5,38.0,14.5,9.0,14.5,51.75,51.75,0.0,52.5,1.381578947368421,0.049999999999999954,0.049999999999999954,0.049999999999999954,0.1969523809523809,0.056518820861678,4.232213375174028,113.037641723356,0.9792419684586001,0.353878846776806,0.281703778659144,0.5627210884353744,0.3538788467768056,0.281703778659144,0.5627210884353744
I1,1415,0.0,10.5,38.0,13.0,12.0,13.0,51.2,51.2,0.0,51.0,1.3421052631578947,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.1651960784313725,0.0543502499038831,4.25821822588368,108.70049980776623,0.9852589243492856,0.2361564233536549,0.20004867532957143,0.4719887955182074,0.23615642335365422,0.2000486753295742,0.4719887955182072
I1,1516,0.0,10.5,38.0,14.25,9.5,14.25,48.95,48.95,0.0,52.25,1.375,0.04999999999999996,0.049999999999999954,0.049999999999999954,0.1764114832535885,0.0551754767519058,4.250746730132312,110.35095350381171,0.9835301830127035,0.280954452246318,0.2235091352420732,0.5040328092959673,0.2809544522463203,0.2235091352420704,0.5040328092959673
I1,1617,0.0,10.5,38.0,15.0,8.0,15.0,56.15,56.15,0.0,53.0,1.3947368421052633,0.049999999999999954,0.049999999999999954,0.049999999999999954,0.2136792452830188,0.0571484514061943,4.21765812094617,114.29690281238872,0.9758741997432722,0.3880587906219803,0.3274072053480267,0.6105121293800541,0.3880587906219803,0.3274072053480267,0.6105121293800541
I1,1718,1.0,10.5,38.0,14.85,8.3,14.85,50.85,50.85,0.0,52.85,1.3907894736842106,0.04999999999999995,0.04999999999999997,0.049999999999999954,0.2111163670766319,0.0571824186014039,4.219781199037644,114.36483720280796,0.9763654337584761,0.3899027240762165,0.3207407505826559,0.6031896202189486,0.3899027240762147,0.3207407505826615,0.6031896202189488
I1,1819,1.0,10.5,38.0,13.6,10.8,13.6,50.95,50.95,0.0,51.6,1.3578947368421053,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.1893410852713178,0.0558259719968751,4.236952911245537,111.6519439937504,0.980338593846032,0.3162670512589389,0.2668216587048959,0.5409745293466226,0.3162670512589404,0.2668216587048959,0.5409745293466226
I1,1920,1.0,10.5,38.0,14.75,8.5,14.75,57.7,57.7,0.0,52.75,1.388157894736842,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.1904739336492891,0.0557750275151052,4.236729855937865,111.55005503021043,0.980286983707507,0.3135014936771406,0.2675220512739419,0.544211238997969,0.3135014936771406,0.2675220512739419,0.544211238997969
I1,2021,1.0,10.5,38.0,14.2,9.6,14.2,58.15,58.15,0.0,52.2,1.3736842105263158,0.04999999999999996,0.049999999999999954,0.049999999999999954,0.2159961685823754,0.05741805023414219,4.214147077540808,114.8361004682844,0.9750618207938132,0.40269415556771976,0.3384318643726217,0.6171319102353587,0.40269415556771976,0.3384318643726217,0.6171319102353587
I1,2122,1.0,10.5,38.0,14.1,9.8,14.1,54.45,54.45,0.0,52.1,1.3710526315789475,0.04999999999999997,0.04999999999999996,0.049999999999999954,0.1965451055662188,0.0559642795303583,4.236031563926281,111.92855906071668,0.9801254141496031,0.3237751745051674,0.2697146847559298,0.5615574444749111,0.3237751745051689,0.269714684755927,0.5615574444749111
I1,2223,1.0,10.5,38.0,14.0,10.0,14.0,48.7,48.7,0.0,52.0,1.368421052631579,0.04999999999999996,0.04999999999999996,0.049999999999999954,0.1965384615384615,0.05596893491124259,4.232727008586248,111.93786982248521,0.9793608120397386,0.3240278951817419,0.2800909722709575,0.5615384615384618,0.3240278951817431,0.2800909722709575,0.5615384615384618
I2,1314,0.0,11.5,42.0,14.409090909090908,13.181818181818182,14.409090909090908,50.0,50.0,0.0,56.40909090909091,1.343073593073593,0.04545454545454545,0.04545454545454545,0.045454545454545414,0.1373892022562449,0.048408492800054,4.40714524465913,106.49868416011886,0.9882751035446656,0.1780074356902122,0.1662105606871374,0.39424727603965964,0.1780074356902122,0.1662105606871374,0.39424727603965964
I2,1415,0.0,11.5,42.0,13.818181818181818,14.363636363636363,13.818181818181818,48.81818181818182,48.81818181818182,0.0,55.81818181818182,1.329004329004329,0.0454545454545454,0.04545454545454541,0.045454545454545414,0.1009771986970684,0.0469686681025793,4.435984014936293,103.33106982567459,0.9947420196773483,0.09124234739891218,0.0745364243376513,0.2897606571307181,0.09124234739891181,0.0745364243376513,0.2897606571307179
I2,1516,0.0,11.5,42.0,14.909090909090908,12.181818181818182,14.909090909090908,51.09090909090909,51.09090909090909,0.0,56.90909090909091,1.354978354978355,0.04545454545454541,0.04545454545454541,0.045454545454545414,0.1332413592796979,0.0480088089089405,4.419238529748471,105.61937959966923,0.9909869480404526,0.1539221368605055,0.1277678165777824,0.3823447701069594,0.1539221368605051,0.1277678165777824,0.3823447701069594
I2,1617,0.0,11.5,42.0,13.636363636363637,14.727272727272727,13.636363636363637,46.40909090909091,46.40909090909091,0.0,55.63636363636363,1.3246753246753247,0.04545454545454541,0.0454545454545454,0.045454545454545414,0.1094771241830065,0.047178702635738305,4.432387887202403,103.79314579862444,0.9939356102419264,0.10389921100580018,0.0859679764128032,0.314151747655584,0.10389921100580059,0.0859679764128032,0.314151747655584
I2,1718,0.0,11.5,42.0,13.772727272727273,14.454545454545455,13.772727272727273,53.81818181818182,53.81818181818182,0.0,55.77272727272727,1.327922077922078,0.04545454545454541,0.045454545454545386,0.045454545454545414,0.1216937097132696,0.047637076403045,4.425708079414704,104.80156808669905,0.9924377045985744,0.1315212128095833,0.10720208605175742,0.3492080365685128,0.1315212128095833,0.1072020860517518,0.3492080365685127
I2,1819,0.0,10.0,36.0,12.105263157894736,11.789473684210526,12.105263157894736,46.68421052631579,46.68421052631579,0.0,48.10526315789474,1.3362573099415205,0.052631578947368376,0.05263157894736837,0.052631578947368376,0.1254174824369457,0.0552073507653855,4.2122588887044285,104.8939664542325,0.9916032878088727,0.1321370942642778,0.11120416613518619,0.3574398249452954,0.1321370942642782,0.11120416613518619,0.3574398249452954
I2,1920,0.0,10.5,38.0,13.9,10.2,13.9,47.75,47.75,0.0,51.9,1.3657894736842104,0.04999999999999997,0.04999999999999997,0.049999999999999954,0.1169556840077071,0.0527006507994847,4.281978059742456,105.4013015989694,0.9907564322525019,0.1466067576863127,0.1254429138701643,0.3341590971648776,0.1466067576863149,0.1254429138701643,0.3341590971648775
I2,2021,0.0,10.5,38.0,12.45,13.1,12.45,45.65,45.65,0.0,50.45,1.3276315789473685,0.04999999999999995,0.04999999999999995,0.049999999999999954,0.1374132804757185,0.053016410285625606,4.2758353193576655,106.03282057125122,0.9893351359583648,0.1637479869339618,0.1447310884667839,0.3926093727877674,0.1637479869339618,0.1447310884667839,0.3926093727877673
I2,2122,1.0,10.5,38.0,13.15,11.7,13.15,47.1,47.1,0.0,51.15,1.3460526315789474,0.04999999999999993,0.04999999999999995,0.049999999999999954,0.1662267839687194,0.054363519787793704,4.252621928277706,108.72703957558744,0.983964063008905,0.2368767884802311,0.21762102228825828,0.4749336684820558,0.23687678848022958,0.217621022288261,0.4749336684820557
I2,2223,1.0,10.5,38.0,12.9,12.2,12.9,44.55,44.55,0.0,50.9,1.3394736842105264,0.04999999999999995,0.04999999999999997,0.049999999999999954,0.1270137524557957,0.0527171039173077,4.284605886583688,105.43420783461542,0.9913644541315196,0.1474999269395617,0.1171915505130425,0.3628964355879877,0.1474999269395602,0.11719155051304811,0.3628964355879875
N1,1314,0.0,9.5,34.0,12.333333333333334,9.333333333333334,12.333333333333334,54.333333333333336,54.333333333333336,0.0,46.333333333333336,1.3627450980392155,0.0555555555555555,0.05555555555555551,0.05555555555555555,0.1544098054889421,0.05969037719464711,4.117219641561213,107.4426789503649,0.9873605976455523,0.1997771718255841,0.1630234400704427,0.4388489208633094,0.199777171825583,0.1630234400704427,0.4388489208633093
N1,1415,0.0,9.5,34.0,12.944444444444445,8.11111111111111,12.944444444444445,52.333333333333336,52.333333333333336,0.0,46.94444444444444,1.380718954248366,0.0555555555555555,0.05555555555555551,0.05555555555555555,0.1923076923076923,0.06225692377717859,4.084502929504312,112.0624627989216,0.979514722229188,0.3237818961815796,0.2642198071826739,0.5465587044534413,0.3237818961815789,0.2642198071826766,0.5465587044534412
N1,1516,0.0,9.5,34.0,12.88888888888889,8.222222222222221,12.88888888888889,50.666666666666664,50.666666666666664,0.0,46.888888888888886,1.3790849673202614,0.05555555555555549,0.05555555555555551,0.05555555555555555,0.2008952080042127,0.0630152063071359,4.073552662636376,113.42737135284472,0.9768887117220088,0.3604189152605691,0.2980901797316427,0.5709653280119731,0.3604189152605678,0.2980901797316427,0.5709653280119731
N1,1617,0.0,9.5,34.0,12.944444444444445,8.11111111111111,12.944444444444445,49.111111111111114,49.111111111111114,0.0,46.94444444444444,1.380718954248366,0.055555555555555504,0.05555555555555551,0.05555555555555555,0.1884944115713346,0.0626630720212877,4.084164425620528,112.793529638318,0.9794335447778746,0.3434052692390622,0.2652668367018019,0.5357209592027404,0.3434052692390609,0.2652668367018047,0.5357209592027404
N1,1718,0.0,9.5,34.0,12.944444444444445,8.11111111111111,12.944444444444445,53.333333333333336,53.333333333333336,0.0,46.94444444444444,1.3807189542483662,0.05555555555555551,0.05555555555555551,0.05555555555555555,0.1970414201183432,0.0627415006477364,4.081341302510858,112.93470116592556,0.9787565246615192,0.3471946102432653,0.2739990651149829,0.560012457178449,0.3471946102432646,0.2739990651149829,0.5600124571784489
N1,1819,1.0,9.5,34.0,13.666666666666666,6.666666666666667,13.666666666666666,58.94444444444444,58.94444444444444,0.0,47.666666666666664,1.4019607843137254,0.055555555555555504,0.055555555555555504,0.05555555555555555,0.184019684019684,0.06211116001325791,4.089872650794453,111.80008802386428,0.9808024483365598,0.3167392048510941,0.2476106721931201,0.5230033124769968,0.3167392048510941,0.24761067219311458,0.5230033124769968
N1,1920,1.0,9.5,25.77777777777778,10.166666666666666,5.444444444444445,10.166666666666666,39.72222222222222,39.72222222222222,0.0,35.94444444444444,1.39982905982906,0.055555555555555504,0.055555555555555525,0.055555555555555504,0.1817791516400481,0.06126241910709031,4.094084709332336,110.27235439276272,0.9818125524838588,0.2851448672818594,0.24016293433035912,0.525702980819435,0.3090369896477498,0.2579103329254662,0.5459581822164395
N1,2021,1.0,9.5,34.0,12.666666666666666,8.666666666666666,12.666666666666666,51.111111111111114,51.111111111111114,0.0,46.666666666666664,1.3725490196078431,0.055555555555555504,0.05555555555555552,0.05555555555555555,0.2092592592592592,0.0633871882086167,4.071132488207879,114.0969387755102,0.976308323722786,0.3783915145005375,0.3055760438220164,0.5947368421052631,0.3783915145005369,0.3055760438220164,0.5947368421052631
N1,2122,1.0,9.5,34.0,13.444444444444445,7.111111111111111,13.444444444444445,48.611111111111114,48.611111111111114,0.0,47.44444444444444,1.3954248366013071,0.05555555555555552,0.05555555555555551,0.05555555555555555,0.1899557637262555,0.0627327523323223,4.083399151982943,112.9189541981802,0.9792500226192458,0.3467719284774683,0.2676339117255901,0.5398742758535681,0.3467719284774689,0.2676339117255873,0.5398742758535677
N1,2223,1.0,9.5,34.0,12.944444444444445,8.11111111111111,12.944444444444445,51.94444444444444,51.94444444444444,0.0,46.94444444444444,1.380718954248366,0.05555555555555549,0.05555555555555551,0.05555555555555555,0.2204470742932281,0.0639963586709148,4.058340168482157,115.19344560764677,0.9732405659762323,0.4078240663105185,0.3451440872406131,0.6265337900965432,0.4078240663105185,0.3451440872406131,0.6265337900965431
P1,1314,0.0,8.5,30.0,11.25,7.5,11.25,35.5625,35.5625,0.0,41.25,1.375,0.06249999999999994,0.06249999999999995,0.06249999999999997,0.1926136363636363,0.0704178145087235,3.91441479101701,112.66850321395772,0.9786036977542524,0.3353427321341754,0.2597895538159466,0.5438502673796793,0.3353427321341742,0.2597895538159466,0.5438502673796793
P1,1415,0.0,9.5,34.0,12.277777777777779,9.444444444444445,12.277777777777779,42.388888888888886,42.388888888888886,0.0,46.27777777777778,1.3611111111111112,0.055555555555555504,0.055555555555555504,0.05555555555555555,0.218687474989996,0.0644267310765843,4.059735595710757,115.96811593785176,0.9735752068218392,0.4286178488581262,0.3408278782689359,0.621532823655778,0.4286178488581262,0.3408278782689359,0.621532823655778
P1,1516,0.0,9.5,34.0,12.777777777777779,8.444444444444445,12.777777777777779,46.166666666666664,46.166666666666664,0.0,46.77777777777778,1.3758169934640523,0.05555555555555553,0.05555555555555551,0.05555555555555555,0.2098178939034045,0.0641217325562369,4.067666283784617,115.41911860122656,0.9754770846904139,0.4138816045592399,0.3162973930423292,0.5963245405675708,0.4138816045592419,0.3162973930423264,0.5963245405675708
P1,1617,0.0,9.5,34.0,12.555555555555555,8.88888888888889,12.555555555555555,40.44444444444444,40.44444444444444,0.0,46.55555555555556,1.3692810457516338,0.05555555555555552,0.05555555555555551,0.05555555555555555,0.1896048793423495,0.062251866872483,4.086631197734981,112.0533603704695,0.9800251074831032,0.3235375678389185,0.257636840874523,0.5388770254993094,0.3235375678389189,0.2576368408745202,0.538877025499309
P1,1718,0.0,9.5,34.0,13.61111111111111,6.777777777777778,13.61111111111111,45.888888888888886,45.888888888888886,0.0,47.611111111111114,1.400326797385621,0.055555555555555504,0.055555555555555504,0.05555555555555555,0.2056916893556333,0.064169193504246,4.067739551255496,115.5045483076429,0.9754946551433249,0.4161747177314677,0.3160707687450117,0.5845974329054844,0.416174717731467,0.3160707687450117,0.5845974329054843
P1,1819,0.0,9.5,34.0,13.555555555555555,6.888888888888889,13.555555555555555,45.888888888888886,45.888888888888886,0.0,47.55555555555556,1.3986928104575163,0.0555555555555555,0.05555555555555551,0.05555555555555555,0.207294911734164,0.063881124989082,4.068186560628085,114.98602498034762,0.9756018535635445,0.4022564599988045,0.3146881198867622,0.5891539596655189,0.4022564599988025,0.3146881198867622,0.589153959665519
P1,1920,1.0,9.5,34.0,12.61111111111111,8.777777777777779,12.61111111111111,42.388888888888886,42.388888888888886,0.0,46.611111111111114,1.3709150326797386,0.0555555555555555,0.0555555555555555,0.05555555555555555,0.1801748112832737,0.061738462128562696,4.090872354688121,111.12923183141292,0.9810421897931383,0.2987320123168731,0.24451847875842508,0.5120757794366729,0.2987320123168708,0.2445184787584306,0.5120757794366728
P1,2021,1.0,9.5,34.0,12.722222222222221,8.555555555555555,12.722222222222221,41.05555555555556,41.05555555555556,0.0,46.72222222222222,1.3741830065359477,0.0555555555555555,0.0555555555555555,0.05555555555555555,0.1915048223014929,0.0630937350218654,4.080365148941538,113.56872303935776,0.9785224308663112,0.3642130921090769,0.2770184148218564,0.5442768633831905,0.3642130921090762,0.2770184148218592,0.5442768633831905
P1,2122,1.0,9.5,34.0,12.166666666666666,9.666666666666666,12.166666666666666,44.833333333333336,44.833333333333336,0.0,46.166666666666664,1.357843137254902,0.055555555555555525,0.055555555555555525,0.05555555555555555,0.2115924588848776,0.0649920861444535,4.059835495859011,116.98575506001644,0.9735991641228026,0.45593342529517755,0.3405188761889066,0.6013680410412313,0.4559334252951783,0.3405188761889066,0.6013680410412313
P1,2223,1.0,9.5,34.0,13.944444444444445,6.111111111111111,13.944444444444445,42.388888888888886,42.388888888888886,0.0,47.94444444444444,1.4101307189542485,0.0555555555555555,0.055555555555555504,0.05555555555555555,0.22396034504956872,0.0649691380817407,4.053360518308839,116.94444854713339,0.9720463837855225,0.45482467152831696,0.3605466896217203,0.6365188754040372,0.45482467152831624,0.3605466896217258,0.6365188754040371
SC0,1314,0.0,6.5,38.0,14.833333333333334,8.333333333333334,14.833333333333334,52.166666666666664,52.166666666666664,0.0,52.833333333333336,1.3903508771929822,0.08333333333333329,0.08333333333333329,0.0833333333333333,0.1792849631966351,0.09329876901949459,3.506088405727377,111.95852282339358,0.9779986276068685,0.3035625024399908,0.2262787306713171,0.49648143654452764,0.3035625024399908,0.2262787306713171,0.4964814365445278
SC0,1415,0.0,6.5,38.0,15.333333333333334,7.333333333333333,15.333333333333334,48.916666666666664,48.916666666666664,0.0,53.333333333333336,1.4035087719298245,0.08333333333333326,0.08333333333333333,0.0833333333333333,0.1700520833333333,0.09145996093750001,3.5180760936861586,109.751953125,0.9813425085976374,0.2475495793269232,0.1918877330286709,0.4709134615384613,0.24754957932692231,0.1918877330286722,0.4709134615384612
SC0,1516,0.0,6.5,38.0,14.666666666666666,8.666666666666666,14.666666666666666,54.166666666666664,54.166666666666664,0.0,52.666666666666664,1.3859649122807018,0.08333333333333329,0.0833333333333333,0.0833333333333333,0.1500527426160337,0.08970918122095821,3.5318831328648854,107.65101746514983,0.985193884776872,0.1942181356538036,0.1522772715718672,0.4155306718597856,0.1942181356538036,0.1522772715718685,0.4155306718597855
